100692,16194,17
100685,4496,24
100675,539815,18
100674,98224,53
100673,48186,118
100671,13008659,117.5
100669,1478,106
100667,3059125,19
100660,448074,63.857142857143
100659,690188,74
100657,11603,41
100654,223,108
100653,133227,170
100650,413345,170
100642,26529,0
100641,26035,67
100639,185080,115.125
100638,48592,115.125
100631,252215,25
100630,597,160.5
100624,3889,149
100618,956942,39
100614,452,91
100613,443,91
100611,799197,158.33333333333
100604,27557,93.5
100603,73628,103.5
100599,250406,131.25
100590,1498713,24.175438596491
100589,145765,15
100587,96597,273.5
100586,1332,15
100582,159597,46.5
100574,117297,273.5
100559,1362840,48
100553,120453,114
100551,1301,48
100549,14387,81
100539,13766,154.5
100528,5699,189
100523,363806,161.5
100502,2786519,117
100501,2786108,117
100497,68736,53.833333333333
100494,118380,0
100491,60039,14.857142857143
100488,12284600,120
100480,60225,26.75
100477,19804,364.5
100466,49465,97
100462,262605,197.5
100458,5239,79
100455,108106,189
100452,29826,124
100450,376902,154.5
100446,505441,13
100442,8069843,27.6
100439,206407,27
100438,165907,105
100430,24772,266
100429,24870,192.5
100407,16648,54
100406,20597,141
100401,5328,45
100398,9704,121.4
100391,247929,28.5
100390,55816,17
100388,23961,18
100382,9134841,114.66666666667
100378,69710,19
100377,8839451,61
100367,337502,153.5
100356,32316,101.66666666667
100349,619,0
100342,363756,141.5
100332,14783,203.5
100323,126688,131
100295,97293,59.571428571429
100292,1291376,34.6
100283,576,10
100257,6796,0
100252,2877627,12.2
100241,116162,301
100193,1437570,190.66666666667
100183,51475,172.33333333333
100168,1150079,92
100164,776688,40
100138,402,82
100126,2093272,41
100120,643364,152.5
100076,54307,59.5
100075,9318,10
100066,45834,160
100062,25036,172.5
100020,153629,106.66666666667
100018,4827504,20
100014,36052,10.333333333333
100004,86820,82
99988,2187631,160
99984,3731405,23.25
99981,1516251,197
99979,2366701,80
99969,473772,172.5
99964,139533,59.5
99963,117816,59.5
99935,13081,24
99934,892896,12.555555555556
99930,789316,118.88888888889
99927,220959,225
99926,100996,160
99925,97018,110
99903,344997,172.5
99895,708844,20.333333333333
99882,49670,0
99881,47045,41
99868,645199,19.5
99864,79276,23.75
99853,6758157,109.75
99843,491288,33
99828,13038,66
99827,11940,4
99820,143379,55.5
99817,388461,154
99813,198051,2.6666666666667
99789,399104,55.5
99738,177266,305
99714,5636081,15
99660,185281,0
99637,390305,47
99616,16338,196
99605,361371,0
99595,60639,196
99582,468590,196
99573,132339,36
99567,3765993,152
99546,137199,154
99533,1712394,60
99525,1499809,152
99506,1623340,60
99439,1127236,0
99342,123036,210
99250,182205,210
99235,1315,219
#####
