100692,16194,34
100685,4496,24
100675,539815,18
100674,98224,106
100673,48186,236
100671,13008659,235
100669,1478,106
100667,3059125,38
100660,448074,447
100659,690188,370
100657,11603,123
100654,223,108
100653,133227,340
100650,413345,340
100642,26529,0
100641,26035,134
100639,185080,921
100638,48592,921
100631,252215,25
100630,597,321
100624,3889,149
100618,956942,78
100614,452,91
100613,443,91
100611,799197,950
100604,27557,187
100603,73628,414
100599,250406,1050
100590,1498713,1378
100589,145765,30
100587,96597,547
100586,1332,30
100582,159597,93
100574,117297,547
100559,1362840,96
100553,120453,114
100551,1301,96
100549,14387,162
100539,13766,309
100528,5699,378
100523,363806,323
100502,2786519,117
100501,2786108,117
100497,68736,323
100494,118380,0
100491,60039,104
100488,12284600,240
100480,60225,428
100477,19804,729
100466,49465,194
100462,262605,395
100458,5239,79
100455,108106,378
100452,29826,124
100450,376902,309
100446,505441,26
100442,8069843,414
100439,206407,54
100438,165907,210
100430,24772,798
100429,24870,385
100407,16648,54
100406,20597,423
100401,5328,45
100398,9704,607
100391,247929,57
100390,55816,34
100388,23961,54
100382,9134841,344
100378,69710,38
100377,8839451,183
100367,337502,307
100356,32316,305
100349,619,0
100342,363756,283
100332,14783,407
100323,126688,131
100295,97293,417
100292,1291376,173
100283,576,10
100257,6796,0
100252,2877627,61
100241,116162,602
100193,1437570,572
100183,51475,517
100168,1150079,184
100164,776688,40
100138,402,82
100126,2093272,82
100120,643364,305
100076,54307,119
100075,9318,20
100066,45834,320
100062,25036,345
100020,153629,320
100018,4827504,20
100014,36052,31
100004,86820,82
99988,2187631,320
99984,3731405,93
99981,1516251,394
99979,2366701,240
99969,473772,345
99964,139533,238
99963,117816,238
99935,13081,24
99934,892896,113
99930,789316,1070
99927,220959,450
99926,100996,320
99925,97018,110
99903,344997,345
99895,708844,61
99882,49670,0
99881,47045,82
99868,645199,39
99864,79276,95
99853,6758157,439
99843,491288,33
99828,13038,66
99827,11940,8
99820,143379,111
99817,388461,462
99813,198051,8
99789,399104,111
99738,177266,610
99714,5636081,15
99660,185281,0
99637,390305,94
99616,16338,196
99605,361371,0
99595,60639,196
99582,468590,196
99573,132339,36
99567,3765993,152
99546,137199,154
99533,1712394,60
99525,1499809,152
99506,1623340,60
99439,1127236,0
99342,123036,210
99250,182205,210
99235,1315,219
#####
