98114,412016,530
98102,24839544,68.2
98093,45457658,77.666666666667
98077,3165801,50.25
98073,28716,17
98069,8406038,169
98065,11532,34
98063,173321,34
98055,636,40
98039,1904316,169
98032,22881994,68.2
98031,9016,49
98028,1572280,0
98020,5609434,57.75
97995,69332,36.428571428571
97993,44167,36.428571428571
97973,1150873,20.666666666667
97944,21449609,84.5
97932,556264,112.5
97931,5770199,116
97921,2486939,40
97886,2954079,110
97885,8004941,0
97864,10075394,64
97832,40674185,0
97820,54662,5
97816,17267501,0
97793,70676,120.5
97791,119354,169
97787,1346,25
97773,24297078,76.666666666667
97760,4784031,31
97758,20282193,164
97757,22719,82
97751,175051,26
97734,13645,40
97716,6089356,169
97697,6702801,77.5
97691,40412999,95
97686,13966694,0
97682,13877959,66
97675,27659652,169
97668,63407,82
97661,90545810,5
97658,1382547,112.5
97657,4282,0
97651,4895225,169
97637,12924075,68.2
97623,21553,95
97615,2224292,16
97596,69879,62
97594,4819,0
97588,172969,0
97575,1669842,66.833333333333
97573,82555,36
97571,94686,169
97569,43680,95
97564,8151,169
97563,21015,0
97537,1837163,120.5
97528,2486780,0
97519,148471,0
97517,148108,169
97516,355923,71.25
97506,23517275,36
97503,4597735,17.666666666667
97502,60440,0
97494,9410922,68.2
97491,48131487,169
97482,14325919,61.666666666667
97478,51920,82
97477,8970024,99
97473,31517056,0
97464,8426,31.5
97456,48035,51.2
97428,189916,31.5
97415,182808,37
97411,32754593,8
97408,35150,41
97406,15312277,76.666666666667
97403,23878,99
97393,5602130,26
97371,6917626,33.8
97365,88548,25
97360,6639,82
97348,95299,92.5
97329,30009431,40
97327,2840800,82
97323,2222728,25
97321,2644153,120.5
97319,270440,0
97304,97806,34
97274,1081139,45
97234,862484,20
97214,843407,116
97198,1229,20
97196,1969,20
97195,8773,34
97194,23059800,41
97186,20168,169
97182,563009,40.333333333333
97178,4406,169
97175,14479,32
97161,13806614,62
97153,237745,5
97145,14890,0
97144,549,95
97129,178133,49
97114,7792945,20
97106,49578,41
97098,197813,20.083333333333
97096,53659208,92.5
97090,5467,0
97080,25137,34
97079,692885,31
97069,20193268,143
97063,6579354,20
97057,21905,75.333333333333
97054,13784,36
97052,267126,31
97048,179784,0
97027,26659,0
97019,877308,38
97011,2722395,22.5
96993,4510,8
96989,2771785,40
96987,10799,46.5
96986,135491,132.33333333333
96985,66261,95
96983,75320,41
96977,146669,26
96974,12690049,2.5
96973,8735331,92.5
96961,36475,76.666666666667
96923,663792,8
96885,3912,45
96882,131913,77.2
96876,1579129,69.5
96860,14592643,128
96859,187377,279.5
96824,331233,242
96805,4458241,89
96792,60155,69.5
96791,4059585,25
96767,21483,42
96766,93817,164
96738,664030,38
96737,1882693,68
96725,175310,151.8
96708,209025,44.666666666667
96705,101909,44.666666666667
96700,33934,44.666666666667
96687,17314539,81.25
96668,20905107,220.5
96665,4577,42
96653,4597,0
96651,2249,103
96637,443983,40
96611,42848,89
96594,11158,122
96593,62655,60
96569,4892,17.333333333333
96558,597982,70.75
96523,36765,128.5
96498,134341,78
96497,119288,92.5
96490,3003467,100
96477,2633047,460
96473,564624,236
96452,78636437,118.6
96441,3688,29
96428,496433,120
96415,33638878,211.5
96413,903823,112
96397,392787,46.666666666667
96394,1596,121
96375,2993638,89
96373,2857510,15
96363,222978,211.5
96353,14850604,460
96337,1180276,18
96319,6780231,101
96297,64311,112
96277,67256433,60
96267,70185817,199
96259,35501,69
96241,3087371,40
96182,68067401,199
96179,69290406,193.5
96175,733062,40
96136,345688,81.25
96127,58720,279.5
96120,635074,25
96118,7578,74
96112,190449,42
96098,67540048,220.5
96080,27620,460
96039,11479240,20
96030,659610,25
96020,757504,8
95995,50013,8
95994,62620,34
95979,340608,460
95946,91213,42
95940,4065267,86
95936,59180083,105.44444444444
95894,1726380,254.25
95884,12017631,460
95865,707587,254.25
95842,84455,60
95829,4021305,42
95828,2255805,0
95824,9864,90.333333333333
95817,3996,64.666666666667
95816,8989,263
95809,1494936,120
95804,1304718,179
95799,939143,146.5
95793,834495,0
95786,423780,103
95785,427506,57.714285714286
95778,386121,112
95750,6480579,460
95745,13452749,101
95717,7608968,8
95714,91973,27
95713,7537761,197
95705,345900,27
95695,3522109,27
95656,10445669,92.5
95647,22317992,460
95635,3831371,77
95618,2307987,105
95601,2556325,40
95574,275987,120
95565,44070,69
95548,1560249,197
95539,178021,68
95536,79733,80
95530,7858,81.5
95507,26647,25
95427,13941313,460
95417,26366463,25
95408,10711663,182.83333333333
95405,39687717,40
95387,3219,460
95382,39235500,460
95362,12638361,47
95360,8280,29
95350,108855,25
95328,81755,69
95322,5547,64
95315,24670,101
95313,13164,27
95308,76128,146.5
95307,625,105
95306,4790220,110.33333333333
95303,8603758,42
95274,7456096,173.25
95272,35699,37
95271,35547,37
95267,6703377,71
95210,2171078,0
95181,2977768,163
95169,4298940,291.5
95166,4274063,69
95156,3924565,291.5
95119,278153,177.66666666667
95116,23156294,82.666666666667
